geolocation_id,channels,operation,id
66687,43,Nacional privado futuro,4394
66687,41,Nacional privado,4395
66687,42,Nacional privado,4396
66687,38,Nacional público,4397
66687,44,Regional público,4398
68001,31,Local sin ánimo de lucro,4399
68001,19,Nacional privado futuro,4400
68001,14,Nacional privado,4401
68001,15,Nacional privado,4402
68001,16,Nacional público,4403
68001,17,Regional público,4404
68001,25,Local con ánimo de lucro,4405
68013,21,Nacional privado,4406
68013,42,Nacional privado,4407
68013,35,Nacional público,4408
68013,44,Regional público,4409
68013,43,Nacional privado futuro,4410
68020,21,Nacional privado,4411
68020,42,Nacional privado,4412
68020,35,Nacional público,4413
68020,43,Nacional privado futuro,4414
68020,44,Regional público,4415
68051,50,Nacional privado futuro,4416
68051,49,Nacional privado,4417
68051,45,Nacional privado,4418
68051,27,Nacional público,4419
68051,41,Regional público,4420
68077,45,Nacional privado futuro,4421
68077,21,Nacional privado,4422
68077,42,Nacional privado,4423
68077,35,Nacional público,4424
68077,44,Regional público,4425
68079,41,Nacional privado,4426
68079,45,Nacional privado,4427
68079,27,Nacional privado futuro,4428
68079,16,Nacional público,4429
68079,18,Regional público,4430
68081,33,Local sin ánimo de lucro,4431
68081,50,Nacional privado futuro,4432
68081,49,Nacional privado,4433
68081,45,Nacional privado,4434
68081,27,Nacional público,4435
68081,41,Regional público,4436
68081,22,Local con ánimo de lucro,4437
68092,50,Nacional privado futuro,4438
68092,49,Nacional privado,4439
68092,45,Nacional privado,4440
68092,27,Nacional público,4441
68092,41,Regional público,4442
68101,47,Nacional privado futuro,4443
68101,21,Nacional privado,4444
68101,42,Nacional privado,4445
68101,35,Nacional público,4446
68101,44,Regional público,4447
68121,41,Nacional privado,4448
68121,45,Nacional privado,4449
68121,16,Nacional público,4450
68121,18,Regional público,4451
68121,27,Nacional privado futuro,4452
68132,14,Nacional privado,4453
68132,15,Nacional privado,4454
68132,16,Nacional público,4455
68132,19,Nacional privado futuro,4456
68132,17,Regional público,4457
68147,16,Nacional público,4458
68147,17,Regional público,4459
68147,14,Nacional privado,4460
68147,15,Nacional privado,4461
68147,19,Nacional privado futuro,4462
68152,16,Nacional público,4463
68152,17,Regional público,4464
68152,14,Nacional privado,4465
68152,15,Nacional privado,4466
68152,19,Nacional privado futuro,4467
68160,14,Nacional privado,4468
68160,15,Nacional privado,4469
68160,16,Nacional público,4470
68160,19,Nacional privado futuro,4471
68160,17,Regional público,4472
68162,16,Nacional público,4473
68162,17,Regional público,4474
68162,14,Nacional privado,4475
68162,15,Nacional privado,4476
68162,19,Nacional privado futuro,4477
68167,27,Nacional privado futuro,4478
68167,16,Nacional público,4479
68167,17,Regional público,4480
68167,26,Nacional privado,4481
68167,28,Nacional privado,4482
68169,19,Nacional privado futuro,4483
68169,16,Nacional público,4484
68169,17,Regional público,4485
68169,14,Nacional privado,4486
68169,15,Nacional privado,4487
68176,41,Nacional privado,4488
68176,45,Nacional privado,4489
68176,16,Nacional público,4490
68176,18,Regional público,4491
68176,27,Nacional privado futuro,4492
68179,21,Nacional privado,4493
68179,42,Nacional privado,4494
68179,35,Nacional público,4495
68179,44,Regional público,4496
68179,43,Nacional privado futuro,4497
68190,50,Nacional privado futuro,4498
68190,49,Nacional privado,4499
68190,45,Nacional privado,4500
68190,27,Nacional público,4501
68190,41,Regional público,4502
68207,16,Nacional público,4503
68207,17,Regional público,4504
68207,14,Nacional privado,4505
68207,15,Nacional privado,4506
68207,19,Nacional privado futuro,4507
68209,21,Nacional privado,4508
68209,42,Nacional privado,4509
68209,16,Nacional público,4510
68209,43,Nacional privado futuro,4511
68209,44,Regional público,4512
68211,27,Nacional privado futuro,4513
68211,16,Nacional público,4514
68211,17,Regional público,4515
68211,43,Nacional privado,4516
68211,25,Nacional privado,4517
68217,27,Nacional privado futuro,4518
68217,16,Nacional público,4519
68217,17,Regional público,4520
68217,21,Nacional privado,4521
68217,42,Nacional privado,4522
68229,27,Nacional privado futuro,4523
68229,16,Nacional público,4524
68229,18,Regional público,4525
68229,41,Nacional privado,4526
68229,45,Nacional privado,4527
68235,26,Nacional privado,4528
68235,28,Nacional privado,4529
68235,16,Nacional público,4530
68235,27,Nacional privado futuro,4531
68235,17,Regional público,4532
68245,27,Nacional privado futuro,4533
68245,16,Nacional público,4534
68245,17,Regional público,4535
68245,21,Nacional privado,4536
68245,42,Nacional privado,4537
68250,49,Nacional privado,4538
68250,45,Nacional privado,4539
68250,35,Nacional público,4540
68250,43,Nacional privado futuro,4541
68250,44,Regional público,4542
68255,27,Nacional público,4543
68255,41,Regional público,4544
68255,26,Nacional privado,4545
68255,28,Nacional privado,4546
68255,50,Nacional privado futuro,4547
68264,26,Nacional privado,4548
68264,28,Nacional privado,4549
68264,16,Nacional público,4550
68264,27,Nacional privado futuro,4551
68264,17,Regional público,4552
68266,19,Nacional privado futuro,4553
68266,14,Nacional privado,4554
68266,15,Nacional privado,4555
68266,16,Nacional público,4556
68266,17,Regional público,4557
68271,47,Nacional privado futuro,4558
68271,21,Nacional privado,4559
68271,42,Nacional privado,4560
68271,35,Nacional público,4561
68271,44,Regional público,4562
68276,31,Local sin ánimo de lucro,4563
68276,19,Nacional privado futuro,4564
68276,14,Nacional privado,4565
68276,15,Nacional privado,4566
68276,16,Nacional público,4567
68276,17,Regional público,4568
68276,25,Local con ánimo de lucro,4569
68296,41,Nacional privado,4570
68296,45,Nacional privado,4571
68296,27,Nacional privado futuro,4572
68296,16,Nacional público,4573
68296,18,Regional público,4574
68298,16,Nacional público,4575
68298,17,Regional público,4576
68298,43,Nacional privado,4577
68298,46,Nacional privado,4578
68298,43,Nacional privado futuro,4579
68307,31,Local sin ánimo de lucro,4580
68307,19,Nacional privado futuro,4581
68307,14,Nacional privado,4582
68307,15,Nacional privado,4583
68307,16,Nacional público,4584
68307,17,Regional público,4585
68307,25,Local con ánimo de lucro,4586
68318,21,Nacional privado,4587
68318,42,Nacional privado,4588
68318,16,Nacional público,4589
68318,27,Nacional privado futuro,4590
68318,17,Regional público,4591
68320,27,Nacional privado futuro,4592
68320,16,Nacional público,4593
68320,18,Regional público,4594
68320,21,Nacional privado,4595
68320,42,Nacional privado,4596
68322,21,Nacional privado,4597
68322,42,Nacional privado,4598
68322,35,Nacional público,4599
68322,44,Regional público,4600
68322,43,Nacional privado futuro,4601
68324,21,Nacional privado,4602
68324,42,Nacional privado,4603
68324,35,Nacional público,4604
68324,44,Regional público,4605
68324,43,Nacional privado futuro,4606
68327,47,Nacional privado futuro,4607
68327,21,Nacional privado,4608
68327,42,Nacional privado,4609
68327,35,Nacional público,4610
68327,44,Regional público,4611
68344,41,Nacional privado,4612
68344,45,Nacional privado,4613
68344,27,Nacional privado futuro,4614
68344,16,Nacional público,4615
68344,18,Regional público,4616
68368,47,Nacional privado futuro,4617
68368,21,Nacional privado,4618
68368,42,Nacional privado,4619
68368,35,Nacional público,4620
68368,44,Regional público,4621
68370,14,Nacional privado,4622
68370,15,Nacional privado,4623
68370,16,Nacional público,4624
68370,19,Nacional privado futuro,4625
68370,17,Regional público,4626
68377,47,Nacional privado futuro,4627
68377,21,Nacional privado,4628
68377,42,Nacional privado,4629
68377,35,Nacional público,4630
68377,44,Regional público,4631
68385,26,Nacional privado,4632
68385,28,Nacional privado,4633
68385,35,Nacional público,4634
68385,27,Nacional privado futuro,4635
68385,44,Regional público,4636
68397,21,Nacional privado,4637
68397,42,Nacional privado,4638
68397,35,Nacional público,4639
68397,44,Regional público,4640
68397,43,Nacional privado futuro,4641
68406,50,Nacional privado futuro,4642
68406,49,Nacional privado,4643
68406,45,Nacional privado,4644
68406,16,Nacional público,4645
68406,17,Regional público,4646
68418,19,Nacional privado futuro,4647
68418,16,Nacional público,4648
68418,17,Regional público,4649
68418,14,Nacional privado,4650
68418,15,Nacional privado,4651
68425,19,Nacional privado futuro,4652
68425,16,Nacional público,4653
68425,14,Nacional privado,4654
68425,15,Nacional privado,4655
68425,17,Regional público,4656
68432,19,Nacional privado futuro,4657
68432,14,Nacional privado,4658
68432,15,Nacional privado,4659
68432,16,Nacional público,4660
68432,17,Regional público,4661
68444,50,Nacional privado futuro,4662
68444,49,Nacional privado,4663
68444,45,Nacional privado,4664
68444,27,Nacional público,4665
68444,41,Regional público,4666
68464,14,Nacional privado,4667
68464,15,Nacional privado,4668
68464,16,Nacional público,4669
68464,19,Nacional privado futuro,4670
68464,18,Regional público,4671
68468,16,Nacional público,4672
68468,17,Regional público,4673
68468,14,Nacional privado,4674
68468,15,Nacional privado,4675
68468,19,Nacional privado futuro,4676
68498,21,Nacional privado,4677
68498,42,Nacional privado,4678
68498,16,Nacional público,4679
68498,43,Nacional privado futuro,4680
68498,17,Regional público,4681
68500,29,Nacional privado futuro,4682
68500,16,Nacional público,4683
68500,17,Regional público,4684
68500,26,Nacional privado,4685
68500,28,Nacional privado,4686
68502,14,Nacional privado,4687
68502,15,Nacional privado,4688
68502,16,Nacional público,4689
68502,19,Nacional privado futuro,4690
68502,17,Regional público,4691
68522,41,Nacional privado,4692
68522,45,Nacional privado,4693
68522,27,Nacional privado futuro,4694
68522,16,Nacional público,4695
68522,18,Regional público,4696
68524,35,Nacional público,4697
68524,44,Regional público,4698
68524,21,Nacional privado,4699
68524,42,Nacional privado,4700
68524,27,Nacional privado futuro,4701
68533,16,Nacional público,4702
68533,18,Regional público,4703
68533,14,Nacional privado,4704
68533,15,Nacional privado,4705
68533,19,Nacional privado futuro,4706
68547,31,Local sin ánimo de lucro,4707
68547,19,Nacional privado futuro,4708
68547,21,Nacional privado,4709
68547,22,Nacional privado,4710
68547,16,Nacional público,4711
68547,17,Regional público,4712
68547,25,Local con ánimo de lucro,4713
68549,41,Nacional privado,4714
68549,45,Nacional privado,4715
68549,16,Nacional público,4716
68549,18,Regional público,4717
68549,27,Nacional privado futuro,4718
68572,21,Nacional privado,4719
68572,42,Nacional privado,4720
68572,47,Nacional privado futuro,4721
68572,35,Nacional público,4722
68572,44,Regional público,4723
68573,50,Nacional privado futuro,4724
68573,49,Nacional privado,4725
68573,45,Nacional privado,4726
68573,27,Nacional público,4727
68573,41,Regional público,4728
68575,50,Nacional privado futuro,4729
68575,49,Nacional privado,4730
68575,45,Nacional privado,4731
68575,27,Nacional público,4732
68575,41,Regional público,4733
68615,50,Nacional privado futuro,4734
68615,49,Nacional privado,4735
68615,45,Nacional privado,4736
68615,16,Nacional público,4737
68615,17,Regional público,4738
68655,50,Nacional privado futuro,4739
68655,49,Nacional privado,4740
68655,45,Nacional privado,4741
68655,27,Nacional público,4742
68655,41,Regional público,4743
68669,27,Nacional privado futuro,4744
68669,16,Nacional público,4745
68669,17,Regional público,4746
68669,21,Nacional privado,4747
68669,42,Nacional privado,4748
68673,21,Nacional privado,4749
68673,42,Nacional privado,4750
68673,35,Nacional público,4751
68673,44,Regional público,4752
68673,43,Nacional privado futuro,4753
68679,41,Nacional privado,4754
68679,45,Nacional privado,4755
68679,27,Nacional privado futuro,4756
68679,16,Nacional público,4757
68679,18,Regional público,4758
68682,14,Nacional privado,4759
68682,15,Nacional privado,4760
68682,16,Nacional público,4761
68682,19,Nacional privado futuro,4762
68682,17,Regional público,4763
68684,19,Nacional privado futuro,4764
68684,14,Nacional privado,4765
68684,15,Nacional privado,4766
68684,16,Nacional público,4767
68684,17,Regional público,4768
68686,19,Nacional privado futuro,4769
68686,14,Nacional privado,4770
68686,15,Nacional privado,4771
68686,16,Nacional público,4772
68686,17,Regional público,4773
68689,19,Nacional privado futuro,4774
68689,14,Nacional privado,4775
68689,15,Nacional privado,4776
68689,16,Nacional público,4777
68689,17,Regional público,4778
68705,14,Nacional privado,4779
68705,15,Nacional privado,4780
68705,16,Nacional público,4781
68705,19,Nacional privado futuro,4782
68705,17,Regional público,4783
68720,21,Nacional privado,4784
68720,42,Nacional privado,4785
68720,16,Nacional público,4786
68720,43,Nacional privado futuro,4787
68720,17,Regional público,4788
68745,41,Nacional privado,4789
68745,45,Nacional privado,4790
68745,16,Nacional público,4791
68745,27,Nacional privado futuro,4792
68745,17,Regional público,4793
68755,41,Nacional privado,4794
68755,45,Nacional privado,4795
68755,27,Nacional privado futuro,4796
68755,35,Nacional público,4797
68755,44,Regional público,4798
68770,21,Nacional privado,4799
68770,42,Nacional privado,4800
68770,35,Nacional público,4801
68770,44,Regional público,4802
68770,43,Nacional privado futuro,4803
68773,47,Nacional privado futuro,4804
68773,21,Nacional privado,4805
68773,42,Nacional privado,4806
68773,35,Nacional público,4807
68773,44,Regional público,4808
68780,19,Nacional privado futuro,4809
68780,16,Nacional público,4810
68780,17,Regional público,4811
68780,14,Nacional privado,4812
68780,15,Nacional privado,4813
68820,19,Nacional privado futuro,4814
68820,16,Nacional público,4815
68820,17,Regional público,4816
68820,14,Nacional privado,4817
68820,15,Nacional privado,4818
68855,26,Nacional privado,4819
68855,28,Nacional privado,4820
68855,16,Nacional público,4821
68855,27,Nacional privado futuro,4822
68855,17,Regional público,4823
68861,47,Nacional privado futuro,4824
68861,21,Nacional privado,4825
68861,42,Nacional privado,4826
68861,35,Nacional público,4827
68861,44,Regional público,4828
68867,43,Nacional privado,4829
68867,25,Nacional privado,4830
68867,16,Nacional público,4831
68867,19,Nacional privado futuro,4832
68867,17,Regional público,4833
68872,16,Nacional público,4834
68872,18,Regional público,4835
68872,49,Nacional privado,4836
68872,45,Nacional privado,4837
68872,19,Nacional privado futuro,4838
68895,50,Nacional privado futuro,4839
68895,49,Nacional privado,4840
68895,45,Nacional privado,4841
68895,16,Nacional público,4842
68895,17,Regional público,4843
70001,19,Nacional privado futuro,4844
70001,14,Nacional privado,4845
70001,15,Nacional privado,4846
70001,16,Nacional público,4847
70001,17,Regional público,4848
70001,30,Local con ánimo de lucro,4849
70001,22,Local sin ánimo de lucro,4850
70110,19,Nacional privado futuro,4851
70110,49,Nacional privado,4852
70110,45,Nacional privado,4853
70110,16,Nacional público,4854
70110,17,Regional público,4855
70124,50,Nacional privado futuro,4856
70124,49,Nacional privado,4857
70124,45,Nacional privado,4858
70124,16,Nacional público,4859
70124,29,Regional público,4860
70204,19,Nacional privado futuro,4861
70204,14,Nacional privado,4862
70204,15,Nacional privado,4863
70204,16,Nacional público,4864
70204,17,Regional público,4865
70215,19,Nacional privado futuro,4866
70215,14,Nacional privado,4867
70215,15,Nacional privado,4868
70215,16,Nacional público,4869
70215,17,Regional público,4870
70221,14,Nacional privado,4871
70221,15,Nacional privado,4872
70221,16,Nacional público,4873
70221,17,Regional público,4874
70221,19,Nacional privado futuro,4875
70230,19,Nacional privado futuro,4876
70230,14,Nacional privado,4877
70230,15,Nacional privado,4878
70230,16,Nacional público,4879
70230,17,Regional público,4880
70233,16,Nacional público,4881
70233,17,Regional público,4882
70233,14,Nacional privado,4883
70233,15,Nacional privado,4884
70233,19,Nacional privado futuro,4885
70235,49,Nacional privado,4886
70235,45,Nacional privado,4887
70235,27,Nacional público,4888
70235,17,Regional público,4889
70235,19,Nacional privado futuro,4890
70265,50,Nacional privado futuro,4891
70265,49,Nacional privado,4892
70265,45,Nacional privado,4893
70265,16,Nacional público,4894
70265,17,Regional público,4895
70400,50,Nacional privado futuro,4896
70400,49,Nacional privado,4897
70400,45,Nacional privado,4898
70400,16,Nacional público,4899
70400,17,Regional público,4900
70418,19,Nacional privado futuro,4901
70418,14,Nacional privado,4902
70418,15,Nacional privado,4903
70418,16,Nacional público,4904
70418,17,Regional público,4905
70429,46,Nacional privado futuro,4906
70429,49,Nacional privado,4907
70429,45,Nacional privado,4908
70429,16,Nacional público,4909
70429,17,Regional público,4910
70473,19,Nacional privado futuro,4911
70473,14,Nacional privado,4912
70473,15,Nacional privado,4913
70473,16,Nacional público,4914
70473,17,Regional público,4915
70508,19,Nacional privado futuro,4916
70508,14,Nacional privado,4917
70508,15,Nacional privado,4918
70508,16,Nacional público,4919
70508,17,Regional público,4920
70523,14,Nacional privado,4921
70523,15,Nacional privado,4922
70523,16,Nacional público,4923
70523,17,Regional público,4924
70523,19,Nacional privado futuro,4925
70670,16,Nacional público,4926
70670,17,Regional público,4927
70670,14,Nacional privado,4928
70670,15,Nacional privado,4929
70670,19,Nacional privado futuro,4930
70678,50,Nacional privado futuro,4931
70678,49,Nacional privado,4932
70678,45,Nacional privado,4933
70678,27,Nacional público,4934
70678,29,Regional público,4935
70702,19,Nacional privado futuro,4936
70702,49,Nacional privado,4937
70702,45,Nacional privado,4938
70702,16,Nacional público,4939
70702,17,Regional público,4940
70708,50,Nacional privado futuro,4941
70708,43,Nacional privado,4942
70708,44,Nacional privado,4943
70708,16,Nacional público,4944
70708,17,Regional público,4945
70713,19,Nacional privado futuro,4946
70713,14,Nacional privado,4947
70713,15,Nacional privado,4948
70713,16,Nacional público,4949
70713,17,Regional público,4950
70717,19,Nacional privado futuro,4951
70717,49,Nacional privado,4952
70717,45,Nacional privado,4953
70717,16,Nacional público,4954
70717,17,Regional público,4955
70742,19,Nacional privado futuro,4956
70742,14,Nacional privado,4957
70742,15,Nacional privado,4958
70742,16,Nacional público,4959
70742,17,Regional público,4960
70771,50,Nacional privado futuro,4961
70771,49,Nacional privado,4962
70771,45,Nacional privado,4963
70771,27,Nacional público,4964
70771,29,Regional público,4965
70820,19,Nacional privado futuro,4966
70820,14,Nacional privado,4967
70820,15,Nacional privado,4968
70820,16,Nacional público,4969
70820,17,Regional público,4970
70823,19,Nacional privado futuro,4971
70823,14,Nacional privado,4972
70823,15,Nacional privado,4973
70823,16,Nacional público,4974
70823,17,Regional público,4975
73001,27,Nacional privado futuro,4976
73001,19,Nacional privado futuro,4977
73001,21,Nacional privado,4978
73001,22,Nacional privado,4979
73001,23,Nacional público,4980
73001,24,Regional público,4981
73001,46,Nacional privado,4982
73001,49,Nacional privado,4983
73001,16,Nacional público,4984
73001,17,Regional público,4985
73001,28,Local con ánimo de lucro,4986
73001,33,Local sin ánimo de lucro,4987
73024,19,Nacional privado futuro,4988
73024,14,Nacional privado,4989
73024,15,Nacional privado,4990
73024,16,Nacional público,4991
73024,17,Regional público,4992
73026,19,Nacional privado futuro,4993
73026,46,Nacional privado,4994
73026,49,Nacional privado,4995
73026,16,Nacional público,4996
73026,17,Regional público,4997
73030,16,Nacional público,4998
73030,17,Regional público,4999
73030,14,Nacional privado,5000
73030,15,Nacional privado,5001
73030,19,Nacional privado futuro,5002
73043,19,Nacional privado futuro,5003
73043,46,Nacional privado,5004
73043,49,Nacional privado,5005
73043,16,Nacional público,5006
73043,17,Regional público,5007
73055,19,Nacional privado futuro,5008
73055,14,Nacional privado,5009
73055,15,Nacional privado,5010
73055,16,Nacional público,5011
73055,17,Regional público,5012
73067,19,Nacional privado futuro,5013
73067,16,Nacional público,5014
73067,18,Regional público,5015
73067,14,Nacional privado,5016
73067,15,Nacional privado,5017
73124,19,Nacional privado futuro,5018
73124,14,Nacional privado,5019
73124,15,Nacional privado,5020
73124,38,Nacional público,5021
73124,28,Regional público,5022
73148,19,Nacional privado futuro,5023
73148,14,Nacional privado,5024
73148,15,Nacional privado,5025
73148,16,Nacional público,5026
73148,17,Regional público,5027
73152,19,Nacional privado futuro,5028
73152,46,Nacional privado,5029
73152,49,Nacional privado,5030
73152,16,Nacional público,5031
73152,17,Regional público,5032
73168,19,Nacional privado futuro,5033
73168,46,Nacional privado,5034
73168,49,Nacional privado,5035
73168,16,Nacional público,5036
73168,17,Regional público,5037
73200,19,Nacional privado futuro,5038
73200,46,Nacional privado,5039
73200,49,Nacional privado,5040
73200,16,Nacional público,5041
73200,17,Regional público,5042
73217,19,Nacional privado futuro,5043
73217,14,Nacional privado,5044
73217,15,Nacional privado,5045
73217,16,Nacional público,5046
73217,17,Regional público,5047
73226,19,Nacional privado futuro,5048
73226,14,Nacional privado,5049
73226,15,Nacional privado,5050
73226,16,Nacional público,5051
73226,17,Regional público,5052
73236,19,Nacional privado futuro,5053
73236,14,Nacional privado,5054
73236,15,Nacional privado,5055
73236,16,Nacional público,5056
73236,17,Regional público,5057
73268,19,Nacional privado futuro,5058
73268,14,Nacional privado,5059
73268,15,Nacional privado,5060
73268,16,Nacional público,5061
73268,17,Regional público,5062
73270,19,Nacional privado futuro,5063
73270,14,Nacional privado,5064
73270,15,Nacional privado,5065
73270,35,Nacional público,5066
73270,17,Regional público,5067
73275,19,Nacional privado futuro,5068
73275,14,Nacional privado,5069
73275,15,Nacional privado,5070
73275,16,Nacional público,5071
73275,17,Regional público,5072
73283,19,Nacional privado futuro,5073
73283,14,Nacional privado,5074
73283,15,Nacional privado,5075
73283,16,Nacional público,5076
73283,17,Regional público,5077
73319,19,Nacional privado futuro,5078
73319,14,Nacional privado,5079
73319,15,Nacional privado,5080
73319,16,Nacional público,5081
73319,17,Regional público,5082
73347,19,Nacional privado futuro,5083
73347,14,Nacional privado,5084
73347,15,Nacional privado,5085
73347,16,Nacional público,5086
73347,17,Regional público,5087
73349,50,Nacional privado futuro,5088
73349,38,Nacional público,5089
73349,14,Nacional privado,5090
73349,15,Nacional privado,5091
73349,18,Regional público,5092
73352,19,Nacional privado futuro,5093
73352,46,Nacional privado,5094
73352,49,Nacional privado,5095
73352,16,Nacional público,5096
73352,17,Regional público,5097
73408,19,Nacional privado futuro,5098
73408,14,Nacional privado,5099
73408,15,Nacional privado,5100
73408,16,Nacional público,5101
73408,17,Regional público,5102
73411,19,Nacional privado futuro,5103
73411,14,Nacional privado,5104
73411,15,Nacional privado,5105
73411,16,Nacional público,5106
73411,17,Regional público,5107
73443,19,Nacional privado futuro,5108
73443,14,Nacional privado,5109
73443,15,Nacional privado,5110
73443,16,Nacional público,5111
73443,17,Regional público,5112
73449,19,Nacional privado futuro,5113
73449,14,Nacional privado,5114
73449,15,Nacional privado,5115
73449,16,Nacional público,5116
73449,17,Regional público,5117
73461,19,Nacional privado futuro,5118
73461,46,Nacional privado,5119
73461,42,Nacional privado,5120
73461,16,Nacional público,5121
73461,17,Regional público,5122
73483,19,Nacional privado futuro,5123
73483,14,Nacional privado,5124
73483,15,Nacional privado,5125
73483,16,Nacional público,5126
73483,17,Regional público,5127
73504,19,Nacional privado futuro,5128
73504,14,Nacional privado,5129
73504,15,Nacional privado,5130
73504,16,Nacional público,5131
73504,17,Regional público,5132
73520,16,Nacional público,5133
73520,17,Regional público,5134
73520,46,Nacional privado,5135
73520,42,Nacional privado,5136
73520,19,Nacional privado futuro,5137
73547,19,Nacional privado futuro,5138
73547,14,Nacional privado,5139
73547,15,Nacional privado,5140
73547,16,Nacional público,5141
73547,17,Regional público,5142
73555,19,Nacional privado futuro,5143
73555,16,Nacional público,5144
73555,18,Regional público,5145
73555,14,Nacional privado,5146
73555,15,Nacional privado,5147
73563,19,Nacional privado futuro,5148
73563,16,Nacional público,5149
73563,17,Regional público,5150
73563,14,Nacional privado,5151
73563,15,Nacional privado,5152
73585,19,Nacional privado futuro,5153
73585,14,Nacional privado,5154
73585,15,Nacional privado,5155
73585,16,Nacional público,5156
73585,17,Regional público,5157
73616,19,Nacional privado futuro,5158
73616,16,Nacional público,5159
73616,18,Regional público,5160
73616,14,Nacional privado,5161
73616,15,Nacional privado,5162
73616,16,Nacional público,5163
73616,18,Regional público,5164
73622,19,Nacional privado futuro,5165
73622,46,Nacional privado,5166
73622,49,Nacional privado,5167
73622,16,Nacional público,5168
73622,18,Regional público,5169
73624,19,Nacional privado futuro,5170
73624,14,Nacional privado,5171
73624,15,Nacional privado,5172
73624,16,Nacional público,5173
73624,17,Regional público,5174
73671,19,Nacional privado futuro,5175
73671,46,Nacional privado,5176
73671,49,Nacional privado,5177
73671,16,Nacional público,5178
73671,17,Regional público,5179
73675,19,Nacional privado futuro,5180
73675,16,Nacional público,5181
73675,17,Regional público,5182
73675,14,Nacional privado,5183
73675,15,Nacional privado,5184
73678,19,Nacional privado futuro,5185
73678,46,Nacional privado,5186
73678,49,Nacional privado,5187
73678,16,Nacional público,5188
73678,17,Regional público,5189
73686,19,Nacional privado futuro,5190
73686,46,Nacional privado,5191
73686,42,Nacional privado,5192
73686,16,Nacional público,5193
73686,17,Regional público,5194
73770,19,Nacional privado futuro,5195
73770,14,Nacional privado,5196
73770,15,Nacional privado,5197
73770,23,Nacional público,5198
73770,24,Regional público,5199
73854,19,Nacional privado futuro,5200
73854,14,Nacional privado,5201
73854,15,Nacional privado,5202
73854,16,Nacional público,5203
73854,17,Regional público,5204
73861,19,Nacional privado futuro,5205
73861,46,Nacional privado,5206
73861,49,Nacional privado,5207
73861,16,Nacional público,5208
73861,17,Regional público,5209
73870,43,Nacional privado futuro,5210
73870,46,Nacional privado,5211
73870,49,Nacional privado,5212
73870,38,Nacional público,5213
73870,18,Regional público,5214
73873,19,Nacional privado futuro,5215
73873,16,Nacional público,5216
73873,18,Regional público,5217
73873,14,Nacional privado,5218
73873,15,Nacional privado,5219
76001,19,Nacional privado futuro,5220
76001,19,Nacional privado futuro,5221
76001,14,Nacional privado,5222
76001,15,Nacional privado,5223
76001,16,Nacional público,5224
76001,17,Regional público,5225
76001,14,Nacional privado,5226
76001,15,Nacional privado,5227
76001,16,Nacional público,5228
76001,17,Regional público,5229
76001,19,Nacional privado futuro,5230
76001,14,Nacional privado,5231
76001,15,Nacional privado,5232
76001,16,Nacional público,5233
76001,17,Regional público,5234
76001,29,Local sin ánimo de lucro,5235
76020,19,Nacional privado futuro,5236
76020,14,Nacional privado,5237
76020,15,Nacional privado,5238
76020,38,Nacional público,5239
76020,17,Regional público,5240
76036,19,Nacional privado futuro,5241
76036,14,Nacional privado,5242
76036,15,Nacional privado,5243
76036,16,Nacional público,5244
76036,17,Regional público,5245
76036,39,Local con ánimo de lucro,5246
76036,21,Local sin ánimo de lucro,5247
76041,19,Nacional privado futuro,5248
76041,14,Nacional privado,5249
76041,15,Nacional privado,5250
76041,38,Nacional público,5251
76041,17,Regional público,5252
76054,38,Nacional público,5253
76054,17,Regional público,5254
76054,14,Nacional privado,5255
76054,15,Nacional privado,5256
76054,19,Nacional privado futuro,5257
76100,19,Nacional privado futuro,5258
76100,16,Nacional público,5259
76100,17,Regional público,5260
76100,14,Nacional privado,5261
76100,15,Nacional privado,5262
76109,22,Local sin ánimo de lucro,5263
76109,19,Nacional privado futuro,5264
76109,16,Nacional público,5265
76109,17,Regional público,5266
76109,14,Nacional privado,5267
76109,15,Nacional privado,5268
76109,30,Local con ánimo de lucro,5269
76111,19,Nacional privado futuro,5270
76111,16,Nacional público,5271
76111,17,Regional público,5272
76111,14,Nacional privado,5273
76111,15,Nacional privado,5274
76111,36,Local con ánimo de lucro,5275
76113,19,Nacional privado futuro,5276
76113,14,Nacional privado,5277
76113,15,Nacional privado,5278
76113,16,Nacional público,5279
76113,17,Regional público,5280
76113,39,Local con ánimo de lucro,5281
76113,21,Local sin ánimo de lucro,5282
76122,19,Nacional privado futuro,5283
76122,14,Nacional privado,5284
76122,15,Nacional privado,5285
76122,38,Nacional público,5286
76122,17,Regional público,5287
76126,19,Nacional privado futuro,5288
76126,16,Nacional público,5289
76126,17,Regional público,5290
76126,14,Nacional privado,5291
76126,15,Nacional privado,5292
76130,19,Nacional privado futuro,5293
76130,14,Nacional privado,5294
76130,15,Nacional privado,5295
76130,16,Nacional público,5296
76130,17,Regional público,5297
76147,19,Nacional privado futuro,5298
76147,14,Nacional privado,5299
76147,15,Nacional privado,5300
76147,38,Nacional público,5301
76147,29,Local con ánimo de lucro,5302
76147,17,Regional público,5303
76233,19,Nacional privado futuro,5304
76233,14,Nacional privado,5305
76233,15,Nacional privado,5306
76233,16,Nacional público,5307
76233,17,Regional público,5308
76243,19,Nacional privado futuro,5309
76243,14,Nacional privado,5310
76243,15,Nacional privado,5311
76243,38,Nacional público,5312
76243,17,Regional público,5313
76246,38,Nacional público,5314
76246,14,Nacional privado,5315
76246,15,Nacional privado,5316
76246,17,Regional público,5317
