,Frequency Hz,Spectrum dBm
2347,83.8359375,-61.73921145908335
2348,83.84375,-62.28756059767243
2349,83.8515625,-63.097748637913924
2350,83.859375,-63.659982763037505
2351,83.8671875,-63.620933797490906
2352,83.875,-63.45303203355346
2353,83.8828125,-63.21641946795402
2354,83.890625,-63.36895807787312
2355,83.8984375,-63.942729261741015
2356,83.90625,-64.41221772336257
2357,83.9140625,-64.52823377862704
2358,83.921875,-64.46160484370006
2359,83.9296875,-64.90492135962553
2360,83.9375,-64.98645684739189
2361,83.9453125,-64.78942447015685
2362,83.953125,-64.85211163101597
2363,83.9609375,-65.16930912143972
2364,83.96875,-65.01972583997552
2365,83.9765625,-64.81857069544058
2366,83.984375,-64.67076307381798
2367,83.9921875,-64.73135288390172
2368,84.0,-64.80250545377359
2369,84.0078125,-64.80684431709138
2370,84.015625,-64.64073491676245
2371,84.0234375,-64.67343300633995
2372,84.03125,-64.07498187603943
2373,84.0390625,-63.30859555574232
2374,84.046875,-62.933449830060255
2375,84.0546875,-63.374431728205735
2376,84.0625,-63.36795557802525
2377,84.0703125,-63.39458243670653
2378,84.078125,-63.23011544959291
2379,84.0859375,-64.50387005826117
2380,84.09375,-64.79431819841868
2381,84.1015625,-65.56673032002631
2382,84.109375,-65.62554626689248
2383,84.1171875,-66.0483051843286
2384,84.125,-65.86818277681773
2385,84.1328125,-65.49042637436816
2386,84.140625,-65.068015424477
2387,84.1484375,-65.01882180649986
2388,84.15625,-64.64173673755036
2389,84.1640625,-64.96207042728247
2390,84.171875,-64.8764626650514
2391,84.1796875,-65.44971965120465
2392,84.1875,-65.10014186196902
2393,84.1953125,-65.94530404629567
2394,84.203125,-65.89458863847472
2395,84.2109375,-65.81868244561457
2396,84.21875,-65.10786509409483
2397,84.2265625,-64.77756959065171
2398,84.234375,-64.17534737227817
2399,84.2421875,-63.91203895728049
2400,84.25,-63.129823789279776
2401,84.2578125,-63.755102320190225
2402,84.265625,-63.49793210903587
2403,84.2734375,-64.0367642985957
2404,84.28125,-63.83408199078815
2405,84.2890625,-65.24848050583131
2406,84.296875,-66.04058680338514
2407,84.3046875,-67.27935394291428
2408,84.3125,-67.29560279256958
2409,84.3203125,-67.11574357729849
2410,84.328125,-66.2329665759827
2411,84.3359375,-66.19732941346662
2412,84.34375,-65.89181989831808
2413,84.3515625,-65.98580503695175
2414,84.359375,-65.20280866745246
2415,84.3671875,-65.39687643480265
2416,84.375,-65.03362353650854
2417,84.3828125,-66.27352922946721
2418,84.390625,-66.43982981810638
2419,84.3984375,-66.98666362875947
2420,84.40625,-66.86664153111344
2421,84.4140625,-67.43969025717448
2422,84.421875,-67.05111421316448
2423,84.4296875,-66.86102981707137
2424,84.4375,-66.11080019871729
2425,84.4453125,-66.75514799810612
2426,84.453125,-66.33948643582688
2427,84.4609375,-66.58328769787957
2428,84.46875,-66.1330396566363
2429,84.4765625,-66.70618314337966
2430,84.484375,-66.75196897244564
2431,84.4921875,-67.72415204638708
2432,84.5,-67.55315949255628
2433,84.5078125,-67.79620254191961
2434,84.515625,-67.34359909118015
2435,84.5234375,-67.752297645841
2436,84.53125,-67.55050226625882
2437,84.5390625,-67.30331028078307
2438,84.546875,-66.36960543345702
2439,84.5546875,-66.84110213150288
2440,84.5625,-66.64779517948921
2441,84.5703125,-67.01218061156263
2442,84.578125,-66.95454771540967
2443,84.5859375,-68.02682303654373
2444,84.59375,-68.15010816171
2445,84.6015625,-68.56810318944945
2446,84.609375,-68.39901337579401
2447,84.6171875,-68.89278554967231
2448,84.625,-68.41887291062903
2449,84.6328125,-68.43027962770671
2450,84.640625,-67.93491351812834
2451,84.6484375,-68.0457124765378
2452,84.65625,-67.8778717154407
2453,84.6640625,-68.38099901012784
2454,84.671875,-68.23154381415779
2455,84.6796875,-68.35095646317838
2456,84.6875,-67.8175083857741
2457,84.6953125,-67.731306411392
2458,84.703125,-67.42897365865487
2459,84.7109375,-67.77674181543358
2460,84.71875,-67.52013704641854
2461,84.7265625,-67.91071231780654
2462,84.734375,-67.87865887015408
2463,84.7421875,-67.97800162723745
2464,84.75,-68.1326728379644
2465,84.7578125,-68.39672958286128
2466,84.765625,-68.17841960672581
2467,84.7734375,-68.27755950314793
2468,84.78125,-68.09311175620927
2469,84.7890625,-67.92817144686013
2470,84.796875,-67.5040284981989
2471,84.8046875,-67.69341255790717
2472,84.8125,-67.52009306211568
2473,84.8203125,-67.72271856714399
2474,84.828125,-67.36563972984025
2475,84.8359375,-67.84691017432108
2476,84.84375,-68.57940192992314
2477,84.8515625,-69.01101887368968
2478,84.859375,-68.76789752462838
2479,84.8671875,-68.67156318169268
2480,84.875,-68.51982110885109
2481,84.8828125,-68.35266750318216
2482,84.890625,-67.72815567006472
2483,84.8984375,-67.7368490917771
2484,84.90625,-68.64918115405736
2485,84.9140625,-68.8857451742544
2486,84.921875,-68.70710110566581
2487,84.9296875,-68.54633623063623
2488,84.9375,-68.52828572747723
2489,84.9453125,-69.09066613155422
2490,84.953125,-69.63450881493347
2491,84.9609375,-69.83318027616589
2492,84.96875,-69.82069150923397
2493,84.9765625,-70.04791187921973
2494,84.984375,-69.06106505296975
2495,84.9921875,-68.59079089593098
2496,85.0,-68.23962494954422
2497,85.0078125,-68.94285960359777
2498,85.015625,-69.06411801136908
2499,85.0234375,-69.08387372706497
2500,85.03125,-69.2062497989436
2501,85.0390625,-69.33466119428611
2502,85.046875,-69.73971014474483
2503,85.0546875,-70.09216843040485
2504,85.0625,-70.31469790986668
2505,85.0703125,-69.87399306193016
2506,85.078125,-68.93227620638798
2507,85.0859375,-68.32513331435071
2508,85.09375,-67.9633047263029
2509,85.1015625,-67.96517666659581
2510,85.109375,-67.3140028425081
2511,85.1171875,-66.79790096947255
2512,85.125,-65.94506746033858
2513,85.1328125,-65.67472934283552
2514,85.140625,-65.26931118822546
2515,85.1484375,-65.10054893702437
2516,85.15625,-64.37019328771372
2517,85.1640625,-64.27598224692684
2518,85.171875,-63.50002003633264
2519,85.1796875,-63.321851542602204
2520,85.1875,-62.502717504521165
2521,85.1953125,-62.62566546310086
2522,85.203125,-62.1217679294282
2523,85.2109375,-62.23152548505813
2524,85.21875,-61.58962531366041
2525,85.2265625,-62.14871594912675
2526,85.234375,-61.665799443384
2527,85.2421875,-61.140649409130184
2528,85.25,-60.10019358131069
2529,85.2578125,-61.242649540990264
2530,85.265625,-61.78437277523421
2531,85.2734375,-62.410217648136204
2532,85.28125,-61.89392337536671
2533,85.2890625,-62.67737603555073
2534,85.296875,-62.2860242259704
2535,85.3046875,-62.72791853621772
2536,85.3125,-62.312902555729494
2537,85.3203125,-63.186165958774204
2538,85.328125,-63.04261750833156
2539,85.3359375,-63.75888863327524
2540,85.34375,-63.40970282477245
2541,85.3515625,-64.36599773903718
2542,85.359375,-64.63720778187968
2543,85.3671875,-65.29692287007394
2544,85.375,-64.85425839891633
2545,85.3828125,-65.61549737775614
2546,85.390625,-65.90358749871453
2547,85.3984375,-66.55648622015931
2548,85.40625,-66.66584614509436
2549,85.4140625,-67.5302570163677
2550,85.421875,-67.92822154384773
2551,85.4296875,-68.55125666063469
2552,85.4375,-68.52906094550066
2553,85.4453125,-68.80018177817978
2554,85.453125,-68.6032725756015
2555,85.4609375,-68.64102313350229
2556,85.46875,-68.34668174827355
2557,85.4765625,-68.27804630100692
2558,85.484375,-67.66191572164695
2559,85.4921875,-67.06750990213105
2560,85.5,-66.08485329031242
2561,85.5078125,-66.31037858678218
2562,85.515625,-65.86251815766889
2563,85.5234375,-66.0009755659437
2564,85.53125,-65.2340796710498
2565,85.5390625,-65.69574315588284
2566,85.546875,-65.19706766195665
2567,85.5546875,-65.30010899263898
2568,85.5625,-64.51472708184225
2569,85.5703125,-64.65090275392987
2570,85.578125,-63.995361559242596
2571,85.5859375,-64.15412463133401
2572,85.59375,-63.36746458300594
2573,85.6015625,-63.450578778927934
2574,85.609375,-62.54056437991348
2575,85.6171875,-63.0431746043695
2576,85.625,-62.540706691592135
2577,85.6328125,-62.35725066579653
2578,85.640625,-61.391965057602505
2579,85.6484375,-62.12129457821061
2580,85.65625,-61.84199865279246
2581,85.6640625,-62.20568824612776
2582,85.671875,-61.45672935225327
2583,85.6796875,-62.025281393806495
2584,85.6875,-61.50872052442722
2585,85.6953125,-61.58221505783729
2586,85.703125,-60.755579751138384
2587,85.7109375,-60.501807754582245
2588,85.71875,-59.098059783603986
2589,85.7265625,-59.08395885751898
2590,85.734375,-58.0209200376898
2591,85.7421875,-58.52820799439472
2592,85.75,-57.90683469755293
2593,85.7578125,-57.836974351923885
2594,85.765625,-56.47237592195425
2595,85.7734375,-55.69121777727094
2596,85.78125,-54.009770369943396
2597,85.7890625,-53.92114444595868
2598,85.796875,-52.70098823113176
2599,85.8046875,-53.032832088360045
2600,85.8125,-52.04448597745728
2601,85.8203125,-48.6317407313779
2602,85.828125,-45.72286693725071
2603,85.8359375,-47.27204726925408
2604,85.84375,-50.99953922425175
2605,85.8515625,-53.06233413836786
2606,85.859375,-53.46507020470824
2607,85.8671875,-54.593167321068535
2608,85.875,-55.69883108175904
2609,85.8828125,-57.041488354938664
2610,85.890625,-58.48437702472289
2611,85.8984375,-59.17206800915622
2612,85.90625,-58.58573590988543
2613,85.9140625,-58.897151348374535
2614,85.921875,-58.98883200489552
2615,85.9296875,-59.44618218653678
2616,85.9375,-59.243066658099146
2617,85.9453125,-59.671579301663456
2618,85.953125,-59.745719871279384
2619,85.9609375,-60.30625162783
2620,85.96875,-60.8088465622041
2621,85.9765625,-61.499981123031745
2622,85.984375,-61.489980153273144
2623,85.9921875,-61.987988669909406
2624,86.0,-62.34205366279376
2625,86.0078125,-62.88436484164549
2626,86.015625,-63.22304682556268
2627,86.0234375,-63.517824792868495
2628,86.03125,-63.55592863418094
2629,86.0390625,-63.76663429569388
2630,86.046875,-63.225257687967556
2631,86.0546875,-63.41952544806762
2632,86.0625,-63.82038754568738
2633,86.0703125,-64.21226436417192
2634,86.078125,-64.60199734212355
2635,86.0859375,-65.08461628872634
2636,86.09375,-65.78816022375713
2637,86.1015625,-66.26599629279801
2638,86.109375,-67.00961524134205
2639,86.1171875,-67.35940974028148
2640,86.125,-67.41892021047268
2641,86.1328125,-67.29547723390544
2642,86.140625,-67.9584356727006
2643,86.1484375,-68.22440536149767
2644,86.15625,-68.15316556022806
2645,86.1640625,-68.17143367272107
2646,86.171875,-68.35723298694985
2647,86.1796875,-68.31840597545727
2648,86.1875,-68.59444845245892
2649,86.1953125,-68.54350844609706
2650,86.203125,-68.62161226256971
2651,86.2109375,-68.45476839632698
2652,86.21875,-68.79068708700149
2653,86.2265625,-69.36858407684343
2654,86.234375,-69.69194881549238
2655,86.2421875,-69.54918614526797
2656,86.25,-69.43784516532435
2657,86.2578125,-69.52007705841388
2658,86.265625,-69.88929584110774
2659,86.2734375,-70.36202282495019
2660,86.28125,-70.9441080199106
2661,86.2890625,-70.85396366316658
2662,86.296875,-70.92836297860761
2663,86.3046875,-70.73285915764716
2664,86.3125,-70.60809940582753
2665,86.3203125,-70.64931507095687
2666,86.328125,-71.0450313860456
2667,86.3359375,-70.87963825354743
2668,86.34375,-70.6395736478079
2669,86.3515625,-70.38093278288748
2670,86.359375,-70.32550157225833
2671,86.3671875,-70.13406763893514
2672,86.375,-70.26022454353455
2673,86.3828125,-69.58835271531491
2674,86.390625,-69.28366390171958
2675,86.3984375,-69.61945638893206
2676,86.40625,-69.71901991974492
2677,86.4140625,-69.64513098538526
2678,86.421875,-69.70638866889453
2679,86.4296875,-69.20531467454845
2680,86.4375,-69.21114100971346
2681,86.4453125,-69.39205062839838
2682,86.453125,-69.6803944323949
2683,86.4609375,-69.83153683360027
2684,86.46875,-70.2071937987315
2685,86.4765625,-70.3568289918782
2686,86.484375,-70.5091956332083
2687,86.4921875,-70.58317830055296
2688,86.5,-70.2079154186555
2689,86.5078125,-69.5277432547122
2690,86.515625,-69.32435219979718
2691,86.5234375,-68.24526614328391
2692,86.53125,-67.24837572969318
2693,86.5390625,-66.20038863446456
2694,86.546875,-65.26735672327854
2695,86.5546875,-63.992260532702126
2696,86.5625,-63.042593344676234
2697,86.5703125,-61.83190866110652
2698,86.578125,-60.93134898889774
2699,86.5859375,-59.5841861661085
2700,86.59375,-58.004857405618345
2701,86.6015625,-56.63178654423229
2702,86.609375,-55.168238912525425
2703,86.6171875,-52.69198750406907
2704,86.625,-50.07029603838508
2705,86.6328125,-47.53823692771078
2706,86.640625,-44.941854888842286
2707,86.6484375,-42.46598418713671
2708,86.65625,-39.95273117873387
2709,86.6640625,-37.30226622030405
2710,86.671875,-34.21948185936899
2711,86.6796875,-30.02844514468482
2712,86.6875,-26.993923252607217
2713,86.6953125,-25.260161388078888
2714,86.703125,-24.580503019758833
2715,86.7109375,-23.14178945759259
2716,86.71875,-20.67595362943981
2717,86.7265625,-18.817793117900784
2718,86.734375,-17.592652785550044
2719,86.7421875,-16.92733244213398
2720,86.75,-16.705065916661233
2721,86.7578125,-17.32526451763605
2722,86.765625,-18.63961030707802
2723,86.7734375,-19.978417616932802
2724,86.78125,-21.396969131574735
2725,86.7890625,-22.695571939493956
2726,86.796875,-24.045253497280076
2727,86.8046875,-24.949305902747458
2728,86.8125,-26.251822239687424
2729,86.8203125,-27.73176160007123
2730,86.828125,-30.14189063443924
2731,86.8359375,-34.15048637662422
2732,86.84375,-40.00708248491253
2733,86.8515625,-42.33594044093492
2734,86.859375,-45.92916632769962
2735,86.8671875,-48.15555364208827
2736,86.875,-51.249550825828734
2737,86.8828125,-54.0667978089521
2738,86.890625,-56.409849889145335
2739,86.8984375,-58.640477829952005
2740,86.90625,-61.11165071177182
2741,86.9140625,-63.47804539919449
2742,86.921875,-64.9286605486821
2743,86.9296875,-66.47230171770809
2744,86.9375,-68.29193176544182
2745,86.9453125,-70.14518981565011
2746,86.953125,-71.79005530114077
2747,86.9609375,-73.30797348453376
2748,86.96875,-75.183425378462
2749,86.9765625,-76.85778883541964
2750,86.984375,-77.98698422498343
2751,86.9921875,-78.45234824301949
2752,87.0,-78.60538068312889
2753,87.0078125,-79.08044166125582
2754,87.015625,-79.4106806382759
2755,87.0234375,-79.6582637538167
2756,87.03125,-80.08213865493077
2757,87.0390625,-80.36899365408588
2758,87.046875,-80.4783223113741
2759,87.0546875,-80.45619689790234
2760,87.0625,-80.06793166569838
2761,87.0703125,-77.49563939897384
2762,87.078125,-73.63984382732735
2763,87.0859375,-71.15531876972685
2764,87.09375,-64.68717861472729
2765,87.1015625,-62.72335468564518
2766,87.109375,-66.99340139856174
2767,87.1171875,-72.56591786641526
2768,87.125,-74.82445258396527
2769,87.1328125,-79.69880283026143
2770,87.140625,-81.22554031184258
2771,87.1484375,-80.99164418972029
2772,87.15625,-79.80792903232367
2773,87.1640625,-77.76095321116514
2774,87.171875,-76.04668747753695
2775,87.1796875,-72.81065846278811
2776,87.1875,-68.14516999441983
2777,87.1953125,-65.34807036054036
2778,87.203125,-65.31224824896066
2779,87.2109375,-67.0772353056116
2780,87.21875,-69.63824963991868
2781,87.2265625,-72.72813509697218
2782,87.234375,-76.13783354904905
2783,87.2421875,-77.7949660627608
2784,87.25,-77.66106244861696
2785,87.2578125,-78.61297106546789
2786,87.265625,-79.35716066921431
2787,87.2734375,-79.28956010878821
2788,87.28125,-78.90740084072058
2789,87.2890625,-78.57776822748735
2790,87.296875,-78.78752612438012
2791,87.3046875,-79.44560824007526
2792,87.3125,-80.02169116749627
2793,87.3203125,-80.10566427516724
2794,87.328125,-80.20886368389284
2795,87.3359375,-80.89589670710546
2796,87.34375,-81.12874437169829
2797,87.3515625,-80.76290042349058
2798,87.359375,-80.14589139300458
2799,87.3671875,-79.61752145392266
2800,87.375,-79.40578369198414
2801,87.3828125,-79.21288576807652
2802,87.390625,-78.94831604233211
2803,87.3984375,-78.96201352717952
2804,87.40625,-79.27716108627423
2805,87.4140625,-79.6370490443053
2806,87.421875,-79.87515040674872
2807,87.4296875,-80.03205477092101
2808,87.4375,-80.04963582335407
2809,87.4453125,-80.07228208301412
2810,87.453125,-79.73109272554098
2811,87.4609375,-79.02656185275617
2812,87.46875,-78.37435696591974
2813,87.4765625,-77.32902617938731
2814,87.484375,-75.76117861831645
2815,87.4921875,-73.09872300357691
2816,87.5,-71.54724450394889
2817,87.5078125,-73.38893956069016
2818,87.515625,-76.87920910220019
2819,87.5234375,-78.60383999633164
2820,87.53125,-79.36473397394849
2821,87.5390625,-79.71435190700282
2822,87.546875,-80.12637784402123
2823,87.5546875,-80.34102308612052
2824,87.5625,-80.32021975040666
2825,87.5703125,-80.3766361461212
2826,87.578125,-80.36188897012336
2827,87.5859375,-80.39888915395674
2828,87.59375,-80.27649654584208
2829,87.6015625,-80.1521206698798
2830,87.609375,-80.12062289320366
2831,87.6171875,-80.3829895671031
2832,87.625,-80.55304751614334
2833,87.6328125,-80.37326695436207
2834,87.640625,-80.4359449550415
2835,87.6484375,-80.04243864608654
2836,87.65625,-79.79203092600626
2837,87.6640625,-79.8474233880324
2838,87.671875,-79.13000088669374
2839,87.6796875,-76.77531575348044
2840,87.6875,-72.13316237947431
2841,87.6953125,-67.1232236495393
2842,87.703125,-66.37511282013719
2843,87.7109375,-69.70925206870771
2844,87.71875,-72.77427452540103
2845,87.7265625,-75.16349799349807
2846,87.734375,-77.10670181028034
2847,87.7421875,-79.03844616946441
2848,87.75,-80.26291806707012
2849,87.7578125,-81.0794965054885
2850,87.765625,-81.76888048431321
2851,87.7734375,-82.00937869230322
2852,87.78125,-81.9000598922206
2853,87.7890625,-82.07772240398353
2854,87.796875,-81.91324114477695
2855,87.8046875,-81.66405406723904
2856,87.8125,-81.65503062233293
2857,87.8203125,-81.44917791293592
2858,87.828125,-80.49813533550262
2859,87.8359375,-79.72350532067307
2860,87.84375,-79.3973926684072
2861,87.8515625,-79.30211182865041
2862,87.859375,-79.60382668144693
2863,87.8671875,-79.77363152016304
2864,87.875,-79.8789649268026
2865,87.8828125,-80.13265553437269
2866,87.890625,-80.1311848025182
2867,87.8984375,-79.81725896518392
2868,87.90625,-79.68039495501323
2869,87.9140625,-80.16883391044729
2870,87.921875,-80.4873327965473
2871,87.9296875,-80.09349709084069
2872,87.9375,-78.9689275353468
2873,87.9453125,-77.71522611927485
2874,87.953125,-76.79667247191118
2875,87.9609375,-74.61924696125155
2876,87.96875,-72.4195006135184
2877,87.9765625,-71.47467213870925
2878,87.984375,-71.57294330205681
2879,87.9921875,-71.59091246290063
2880,88.0,-71.6400537340408
2881,88.0078125,-72.49557320921636
2882,88.015625,-73.06363509473219
2883,88.0234375,-74.19017338473549
2884,88.03125,-76.20010527094539
2885,88.0390625,-78.07125954792959
2886,88.046875,-78.87795105372845
2887,88.0546875,-78.68270668929057
2888,88.0625,-77.49117895879044
2889,88.0703125,-75.18706784100442
2890,88.078125,-72.63748062055892
2891,88.0859375,-70.69148732199037
2892,88.09375,-69.6126122687348
2893,88.1015625,-69.35814696910688
2894,88.109375,-69.85274471031397
2895,88.1171875,-71.54685885351309
2896,88.125,-73.55801669414161
2897,88.1328125,-75.2487635634327
2898,88.140625,-76.52012703257482
2899,88.1484375,-77.5114634437275
2900,88.15625,-78.36749788624262
2901,88.1640625,-79.30486125320492
2902,88.171875,-80.3488901535784
2903,88.1796875,-80.92115291208738
2904,88.1875,-80.6319454586676
2905,88.1953125,-80.11398542120878
2906,88.203125,-80.08344736606978
2907,88.2109375,-80.67729123235985
2908,88.21875,-81.13820844074047
2909,88.2265625,-81.3665186430511
2910,88.234375,-81.45187615911286
2911,88.2421875,-81.376287461028
2912,88.25,-81.36779299299552
2913,88.2578125,-81.57404831425646
2914,88.265625,-81.52272342290692
2915,88.2734375,-80.98765246416656
2916,88.28125,-80.4464846380665
2917,88.2890625,-79.73360501740424
2918,88.296875,-78.70397169225394
2919,88.3046875,-77.26761741570792
2920,88.3125,-74.95121055682473
2921,88.3203125,-72.9837964960182
2922,88.328125,-71.66292425817278
2923,88.3359375,-70.69638101075368
2924,88.34375,-69.35445991700368
2925,88.3515625,-66.55790453492341
2926,88.359375,-63.54610377135724
2927,88.3671875,-60.81931528644836
2928,88.375,-58.26356122549425
2929,88.3828125,-56.160131782743775
2930,88.390625,-54.699266784944186
2931,88.3984375,-54.269665230081664
2932,88.40625,-54.71754435565523
2933,88.4140625,-55.92526140558637
2934,88.421875,-58.068608085075475
2935,88.4296875,-61.17864709819308
2936,88.4375,-64.6553143095734
2937,88.4453125,-68.43378562845845
2938,88.453125,-72.21503143293826
2939,88.4609375,-74.89593228012149
2940,88.46875,-75.66457875192336
2941,88.4765625,-74.73471818062524
2942,88.484375,-72.16596718522685
2943,88.4921875,-69.3582929320001
2944,88.5,-67.70424202000366
2945,88.5078125,-67.94352011483775
2946,88.515625,-69.78461232810047
2947,88.5234375,-72.71548991730654
2948,88.53125,-76.21417271892284
2949,88.5390625,-78.92910408859011
2950,88.546875,-80.6368442055298
2951,88.5546875,-81.69295234814699
2952,88.5625,-82.3536821495207
2953,88.5703125,-82.42588995801323
2954,88.578125,-82.1596299548613
2955,88.5859375,-82.48956113519382
2956,88.59375,-82.5462936924607
2957,88.6015625,-82.40018675796838
2958,88.609375,-82.41093871584164
2959,88.6171875,-82.22478188048626
2960,88.625,-81.65763858986993
2961,88.6328125,-79.72581703096256
2962,88.640625,-77.1163573232572
2963,88.6484375,-75.56393438122649
2964,88.65625,-73.4523876223023
2965,88.6640625,-71.39370388052211
2966,88.671875,-69.6404566700973
2967,88.6796875,-68.30501460657068
2968,88.6875,-66.76555625514912
2969,88.6953125,-65.4446619597577
2970,88.703125,-66.53468518092386
2971,88.7109375,-69.80211860172287
2972,88.71875,-73.65583274169892
2973,88.7265625,-76.46058324185138
2974,88.734375,-76.30961785595031
2975,88.7421875,-75.69306050384893
2976,88.75,-75.25600587346278
2977,88.7578125,-75.15975914913992
2978,88.765625,-71.974684032431
2979,88.7734375,-65.89408348709563
2980,88.78125,-61.24674015610353
2981,88.7890625,-55.56296265861862
2982,88.796875,-51.54512423309534
2983,88.8046875,-51.76829022879777
2984,88.8125,-55.91523309061701
2985,88.8203125,-61.01951530523114
2986,88.828125,-65.90759988931501
2987,88.8359375,-71.5417980101217
2988,88.84375,-75.04697369608724
2989,88.8515625,-76.79853823762632
2990,88.859375,-76.59390587910063
2991,88.8671875,-75.0388519656643
2992,88.875,-73.18831915207508
2993,88.8828125,-71.31991159523733
2994,88.890625,-69.85930519787608
2995,88.8984375,-69.57618053436605
2996,88.90625,-70.4559485532846
2997,88.9140625,-71.47288182568282
2998,88.921875,-72.51932720425363
2999,88.9296875,-73.33758078586814
3000,88.9375,-73.6272418379097
3001,88.9453125,-73.50912459305057
3002,88.953125,-73.42614723818622
3003,88.9609375,-73.80850276006244
3004,88.96875,-72.71128368585576
3005,88.9765625,-70.65405193079488
3006,88.984375,-68.7678036381133
3007,88.9921875,-66.83572414648489
3008,89.0,-64.94831182837619
3009,89.0078125,-63.33551878712126
3010,89.015625,-62.40036169794345
3011,89.0234375,-62.11952723811334
3012,89.03125,-62.840144058923066
3013,89.0390625,-63.3780531988887
3014,89.046875,-64.27356170962842
3015,89.0546875,-66.95695267904749
3016,89.0625,-70.70395648775752
3017,89.0703125,-73.8874851424885
3018,89.078125,-75.30373696066687
3019,89.0859375,-75.42309699244655
3020,89.09375,-74.70831438103225
3021,89.1015625,-73.97832636341452
3022,89.109375,-74.94116302094193
3023,89.1171875,-76.75880390537276
3024,89.125,-77.71419710890382
3025,89.1328125,-77.94407537983119
3026,89.140625,-77.67751793073872
3027,89.1484375,-77.41239221740447
3028,89.15625,-77.00033404392073
3029,89.1640625,-76.73892428599743
3030,89.171875,-75.50033417314265
3031,89.1796875,-72.97543379283572
3032,89.1875,-70.49091971535584
3033,89.1953125,-67.80189267565564
3034,89.203125,-66.16990820048245
3035,89.2109375,-66.52341335224313
3036,89.21875,-67.56932729240786
3037,89.2265625,-67.84580504998561
3038,89.234375,-67.52768775608278
3039,89.2421875,-66.97780140747982
3040,89.25,-67.290803962507
3041,89.2578125,-68.7425661934233
3042,89.265625,-69.32838673887258
3043,89.2734375,-67.47826307032133
3044,89.28125,-64.48816495213674
3045,89.2890625,-61.964713529879745
3046,89.296875,-60.599845501124086
3047,89.3046875,-60.688267069735716
3048,89.3125,-62.35376003037936
3049,89.3203125,-65.44907295511578
3050,89.328125,-70.06301293255183
3051,89.3359375,-73.33205976102525
3052,89.34375,-71.08146332970652
3053,89.3515625,-70.15264834178859
3054,89.359375,-71.78274746957987
3055,89.3671875,-74.63693134487046
3056,89.375,-72.08978929641749
3057,89.3828125,-67.26052219215116
3058,89.390625,-65.59905958640688
3059,89.3984375,-66.73799668665332
3060,89.40625,-68.85283742338629
3061,89.4140625,-72.20831937245053
3062,89.421875,-75.8272973768087
3063,89.4296875,-77.27047939418799
3064,89.4375,-75.51692789010664
3065,89.4453125,-73.37620199368185
3066,89.453125,-71.66271999906421
3067,89.4609375,-69.9563086300875
3068,89.46875,-68.64884996627231
3069,89.4765625,-67.62724122692228
3070,89.484375,-66.7696987577898
3071,89.4921875,-66.2249879139593
3072,89.5,-65.82782226194634
3073,89.5078125,-66.08096777184768
3074,89.515625,-67.06598320388177
3075,89.5234375,-68.35744568003037
3076,89.53125,-69.4775294842653
3077,89.5390625,-70.39591342225384
3078,89.546875,-71.43831060090672
3079,89.5546875,-72.4966839439772
3080,89.5625,-73.6521579841837
3081,89.5703125,-75.4016270251593
3082,89.578125,-77.35085554829564
3083,89.5859375,-79.05664203975272
3084,89.59375,-80.51400272325685
3085,89.6015625,-80.87915794791404
3086,89.609375,-80.08418838010327
3087,89.6171875,-78.11809698288008
3088,89.625,-73.50131459757199
3089,89.6328125,-67.72756194571907
3090,89.640625,-62.34591933923977
3091,89.6484375,-58.83317991164532
3092,89.65625,-53.041469770164255
3093,89.6640625,-46.942844076802004
3094,89.671875,-41.60016534355358
3095,89.6796875,-37.93175794656398
3096,89.6875,-34.07633338085812
3097,89.6953125,-30.70925168114548
3098,89.703125,-29.92884555050984
3099,89.7109375,-32.18995116135835
3100,89.71875,-35.368559197282806
3101,89.7265625,-38.530911959467126
3102,89.734375,-42.33992491316146
3103,89.7421875,-46.54695323607925
3104,89.75,-50.796408089704215
3105,89.7578125,-54.5090968205159
3106,89.765625,-59.32769856462577
3107,89.7734375,-64.46400593584237
3108,89.78125,-69.21803067489881
3109,89.7890625,-74.32320624824166
3110,89.796875,-78.37539123325688
3111,89.8046875,-80.51296515068437
3112,89.8125,-81.43937600516132
3113,89.8203125,-81.83459853532518
3114,89.828125,-82.14897598009689
3115,89.8359375,-82.11987517309912
3116,89.84375,-81.94321480155449
3117,89.8515625,-81.70360360257094
3118,89.859375,-81.5415619013764
3119,89.8671875,-81.12402250281748
3120,89.875,-79.84890860630289
3121,89.8828125,-78.80065399340599
3122,89.890625,-78.19973486088509
3123,89.8984375,-77.21226085281816
3124,89.90625,-75.08712633923527
3125,89.9140625,-73.34725322295611
3126,89.921875,-72.70755223243056
3127,89.9296875,-72.07246435786254
3128,89.9375,-70.7219020933276
3129,89.9453125,-69.28482508181
3130,89.953125,-67.94576047786376
3131,89.9609375,-66.88672030744573
3132,89.96875,-66.33761472328197
3133,89.9765625,-65.74965685542227
3134,89.984375,-64.88798539331033
3135,89.9921875,-64.2934964626222
3136,90.0,-64.49406890872989
3137,90.0078125,-64.93077490360696
3138,90.015625,-65.50542320275584
3139,90.0234375,-66.07993262912264
3140,90.03125,-67.4584089092202
3141,90.0390625,-68.74189747976173
3142,90.046875,-69.4848498484809
3143,90.0546875,-69.94121270314369
3144,90.0625,-68.87344990323423
3145,90.0703125,-66.56347896119298
3146,90.078125,-63.895987765675926
3147,90.0859375,-61.33353384030184
3148,90.09375,-58.961324526953945
