id,operation,channels_id,geolocation_id
5405,Nacional privado,14,76736
5406,Nacional privado,15,76736
5407,Nacional público,38,76736
5408,Regional público,17,76736
5409,Nacional privado futuro,19,76823
5410,Nacional privado,14,76823
5411,Nacional privado,15,76823
5412,Nacional público,38,76823
5413,Regional público,17,76823
5414,Nacional privado futuro,19,76828
5415,Nacional privado,14,76828
5416,Nacional privado,15,76828
5417,Nacional público,16,76828
5418,Regional público,17,76828
5419,Local con ánimo de lucro,39,76828
5420,Local sin ánimo de lucro,21,76828
5421,Nacional privado futuro,19,76834
5422,Nacional privado,14,76834
5423,Nacional privado,15,76834
5424,Nacional público,16,76834
5425,Regional público,17,76834
5426,Local con ánimo de lucro,39,76834
5427,Local sin ánimo de lucro,21,76834
5428,Nacional privado futuro,19,76845
5429,Nacional privado,14,76845
5430,Nacional privado,15,76845
5431,Nacional público,38,76845
5432,Regional público,17,76845
5433,Nacional público,38,76863
5434,Regional público,17,76863
5435,Nacional privado,14,76863
5436,Nacional privado,15,76863
5437,Nacional privado futuro,19,76863
5438,Nacional privado futuro,19,76869
5439,Nacional público,16,76869
5440,Regional público,17,76869
5441,Nacional privado,14,76869
5442,Nacional privado,15,76869
5443,Nacional privado futuro,19,76890
5444,Nacional público,16,76890
5445,Regional público,17,76890
5446,Nacional privado,14,76890
5447,Nacional privado,15,76890
5449,Nacional privado futuro,19,76892
5450,Nacional público,16,76892
5451,Regional público,17,76892
5452,Nacional privado,14,76892
5453,Nacional privado,15,76892
5455,Nacional privado futuro,19,76895
5456,Nacional privado,14,76895
5457,Nacional privado,15,76895
5458,Nacional público,16,76895
5459,Regional público,17,76895
5460,Nacional público,26,81001
5461,Regional público,28,81001
5462,Nacional privado futuro,36,81001
5463,Nacional privado,22,81001
5464,Nacional privado,24,81001
5465,Local con ánimo de lucro,30,81001
5466,Local sin ánimo de lucro,32,81001
5467,Nacional privado futuro,36,81065
5468,Nacional privado,28,81065
5469,Nacional privado,30,81065
5470,Nacional público,22,81065
5471,Regional público,24,81065
5472,Nacional privado,22,81220
5473,Nacional privado,24,81220
5474,Nacional público,34,81220
5475,Nacional privado futuro,28,81220
5476,Regional público,32,81220
5477,Nacional privado futuro,36,81300
5478,Nacional público,26,81300
5479,Regional público,28,81300
5480,Nacional privado,22,81300
5481,Nacional privado,24,81300
5482,Nacional privado,14,81591
5483,Nacional privado,15,81591
5484,Nacional público,34,81591
5485,Nacional privado futuro,19,81591
5486,Regional público,32,81591
5487,Nacional privado futuro,36,81736
5488,Local sin ánimo de lucro,32,81736
5489,Nacional privado,22,81736
5490,Nacional privado,24,81736
5491,Nacional público,26,81736
5492,Regional público,28,81736
5493,Nacional privado futuro,19,81794
5494,Nacional privado,14,81794
5495,Nacional privado,15,81794
5496,Nacional público,16,81794
5497,Regional público,17,81794
5498,Nacional privado futuro,19,85001
5499,Local sin ánimo de lucro,21,85001
5500,Nacional privado,14,85001
5501,Nacional privado,15,85001
5502,Nacional público,16,85001
5503,Regional público,17,85001
5504,Local con ánimo de lucro,28,85001
5505,Nacional privado futuro,19,85010
5506,Nacional público,16,85010
5507,Regional público,17,85010
5508,Nacional privado,14,85010
5509,Nacional privado,15,85010
5510,Nacional privado,14,85015
5511,Nacional privado,15,85015
5512,Nacional público,16,85015
5513,Nacional privado futuro,19,85015
5514,Regional público,17,85015
5515,Nacional privado futuro,19,85125
5516,Nacional público,16,85125
5517,Regional público,17,85125
5518,Nacional privado,14,85125
5519,Nacional privado,15,85125
5520,Nacional privado futuro,19,85136
5521,Nacional público,16,85136
5522,Regional público,17,85136
5523,Nacional privado,38,85136
5524,Nacional privado,39,85136
5525,Nacional privado futuro,19,85139
5526,Nacional privado,14,85139
5527,Nacional privado,15,85139
5528,Nacional público,16,85139
5529,Regional público,17,85139
5530,Nacional privado futuro,19,85162
5531,Nacional privado,14,85162
5532,Nacional privado,15,85162
5533,Nacional público,16,85162
5534,Regional público,17,85162
5535,Nacional privado futuro,19,85225
5536,Nacional público,16,85225
5537,Regional público,17,85225
5538,Nacional privado,14,85225
5539,Nacional privado,15,85225
5540,Nacional privado futuro,19,85230
5541,Nacional público,16,85230
5542,Regional público,17,85230
5543,Nacional privado,14,85230
5544,Nacional privado,15,85230
5545,Nacional privado,14,85250
5546,Nacional privado,15,85250
5547,Nacional privado futuro,19,85250
5548,Nacional público,16,85250
5549,Regional público,17,85250
5550,Nacional privado futuro,19,85263
5551,Nacional público,16,85263
5552,Regional público,17,85263
5553,Nacional privado,14,85263
5554,Nacional privado,15,85263
5555,Nacional privado,14,85279
5556,Nacional privado,15,85279
5557,Nacional público,16,85279
5558,Nacional privado futuro,19,85279
5559,Regional público,17,85279
5560,Nacional privado futuro,19,85300
5561,Nacional privado,14,85300
5562,Nacional privado,15,85300
5563,Nacional público,16,85300
5564,Regional público,17,85300
5565,Nacional privado futuro,19,85315
5566,Nacional público,16,85315
5567,Regional público,17,85315
5568,Nacional privado,14,85315
5569,Nacional privado,15,85315
5570,Nacional privado futuro,19,85325
5571,Nacional público,16,85325
5572,Regional público,17,85325
5573,Nacional privado,14,85325
5574,Nacional privado,15,85325
5575,Nacional privado futuro,19,85400
5576,Nacional público,16,85400
5577,Regional público,17,85400
5578,Nacional privado,38,85400
5579,Nacional privado,39,85400
5580,Nacional privado futuro,19,85410
5581,Nacional público,16,85410
5582,Regional público,17,85410
5583,Nacional privado,14,85410
5584,Nacional privado,15,85410
5585,Nacional privado futuro,19,85430
5586,Nacional público,16,85430
5587,Regional público,17,85430
5588,Nacional privado,14,85430
5589,Nacional privado,15,85430
5590,Nacional privado futuro,19,85440
5591,Nacional público,16,85440
5592,Regional público,17,85440
5593,Nacional privado,14,85440
5594,Nacional privado,15,85440
5595,Nacional privado futuro,28,86001
5596,Nacional privado,14,86001
5597,Nacional privado,16,86001
5598,Nacional público,18,86001
5599,Regional público,20,86001
5600,Nacional privado futuro,27,86219
5601,Nacional público,18,86219
5602,Regional público,17,86219
5603,Nacional privado,14,86219
5604,Nacional privado,16,86219
5605,Nacional privado futuro,28,86320
5606,Nacional privado,14,86320
5607,Nacional privado,16,86320
5608,Nacional público,36,86320
5609,Regional público,32,86320
5610,Nacional privado futuro,28,86568
5611,Nacional privado,14,86568
5612,Nacional privado,16,86568
5613,Nacional público,18,86568
5614,Regional público,20,86568
5615,Nacional privado futuro,28,86569
5616,Nacional privado,14,86569
5617,Nacional privado,16,86569
5618,Nacional público,18,86569
5619,Regional público,20,86569
5620,Nacional privado futuro,28,86571
5621,Nacional privado,14,86571
5622,Nacional privado,16,86571
5623,Nacional público,18,86571
5624,Regional público,20,86571
5625,Nacional privado futuro,28,86573
5626,Nacional privado,14,86573
5627,Nacional privado,16,86573
5628,Nacional público,36,86573
5629,Regional público,32,86573
5630,Nacional privado futuro,27,86749
5631,Nacional público,18,86749
5632,Regional público,17,86749
5633,Nacional privado,14,86749
5634,Nacional privado,16,86749
5635,Nacional público,18,86755
5636,Regional público,20,86755
5637,Nacional privado,14,86755
5638,Nacional privado,16,86755
5639,Nacional privado futuro,28,86755
5640,Nacional privado futuro,28,86757
5641,Nacional público,36,86757
5642,Regional público,32,86757
5643,Nacional privado,14,86757
5644,Nacional privado,16,86757
5645,Nacional privado futuro,27,86760
5646,Nacional público,18,86760
5647,Regional público,17,86760
5648,Nacional privado,14,86760
5649,Nacional privado,16,86760
5650,Nacional privado futuro,28,86865
5651,Nacional privado,14,86865
5652,Nacional privado,16,86865
5653,Nacional público,36,86865
5654,Regional público,32,86865
5655,Nacional privado futuro,28,86885
5656,Nacional privado,14,86885
5657,Nacional privado,16,86885
5658,Nacional público,18,86885
5659,Regional público,20,86885
5660,Nacional público,22,88001
5661,Regional público,23,88001
5662,Nacional privado futuro,27,88001
5663,Nacional privado,26,88001
5664,Nacional privado,25,88001
5665,Local con ánimo de lucro,29,88001
5666,Local sin ánimo de lucro,28,88001
5667,Nacional privado futuro,35,88564
5668,Nacional privado,26,88564
5669,Nacional privado,25,88564
5670,Nacional público,22,88564
5671,Regional público,23,88564
5672,Nacional privado futuro,36,91001
5673,Nacional privado,14,91001
5674,Nacional privado,22,91001
5675,Nacional público,16,91001
5676,Regional público,18,91001
5677,Local con ánimo de lucro,26,91001
5678,Local sin ánimo de lucro,24,91001
5679,Nacional privado,14,91263
5680,Nacional privado,15,91263
5681,Nacional público,16,91263
5682,Nacional privado futuro,28,91263
5683,Regional público,18,91263
5684,Nacional privado,14,91405
5685,Nacional privado,15,91405
5686,Nacional público,16,91405
5687,Nacional privado futuro,19,91405
5688,Regional público,18,91405
5689,Nacional privado,14,91407
5690,Nacional privado,15,91407
5691,Nacional público,16,91407
5692,Nacional privado futuro,28,91407
5693,Regional público,18,91407
5694,Nacional privado,14,91430
5695,Nacional privado,15,91430
5696,Nacional público,16,91430
5697,Nacional privado futuro,19,91430
5698,Regional público,18,91430
5699,Nacional privado,14,91460
5700,Nacional privado,15,91460
5701,Nacional público,16,91460
5702,Nacional privado futuro,19,91460
5703,Regional público,18,91460
5704,Nacional privado,14,91530
5705,Nacional privado,15,91530
5706,Nacional público,16,91530
5707,Nacional privado futuro,28,91530
5708,Regional público,18,91530
5709,Nacional privado,14,91536
5710,Nacional privado,22,91536
5711,Nacional público,16,91536
5712,Nacional privado futuro,28,91536
5713,Regional público,18,91536
5714,Nacional privado futuro,28,91540
5715,Nacional público,16,91540
5716,Regional público,18,91540
5717,Nacional privado,14,91540
5718,Nacional privado,22,91540
5719,Nacional privado,14,91669
5720,Nacional privado,15,91669
5721,Nacional público,16,91669
5722,Nacional privado futuro,19,91669
5723,Regional público,18,91669
5724,Nacional privado,14,91798
5725,Nacional privado,22,91798
5726,Nacional público,16,91798
5727,Nacional privado futuro,28,91798
5728,Regional público,18,91798
5729,Nacional privado futuro,28,94001
5730,Nacional privado,22,94001
5731,Nacional privado,24,94001
5732,Nacional público,34,94001
5733,Regional público,32,94001
5734,Local con ánimo de lucro,36,94001
5735,Local sin ánimo de lucro,26,94001
5736,Nacional privado,14,94343
5737,Nacional privado,15,94343
5738,Nacional público,16,94343
5739,Nacional privado futuro,19,94343
5740,Regional público,18,94343
5741,Nacional privado,14,94663
5742,Nacional privado,15,94663
5743,Nacional público,16,94663
5744,Nacional privado futuro,19,94663
5745,Regional público,18,94663
5746,Nacional privado,22,94883
5747,Nacional privado,24,94883
5748,Nacional público,34,94883
5749,Nacional privado futuro,28,94883
5750,Regional público,32,94883
5751,Nacional privado,22,94884
5752,Nacional privado,24,94884
5753,Nacional público,34,94884
5754,Nacional privado futuro,28,94884
5755,Regional público,32,94884
5756,Nacional privado,22,94885
5757,Nacional privado,24,94885
5758,Nacional público,34,94885
5759,Nacional privado futuro,28,94885
5760,Regional público,32,94885
5761,Nacional privado,22,94886
5762,Nacional privado,24,94886
5763,Nacional público,34,94886
5764,Nacional privado futuro,28,94886
5765,Regional público,32,94886
5766,Nacional privado,22,94887
5767,Nacional privado,24,94887
5768,Nacional público,16,94887
5769,Nacional privado futuro,28,94887
5770,Regional público,18,94887
5771,Nacional privado,14,94888
5772,Nacional privado,22,94888
5773,Nacional público,16,94888
5774,Nacional privado futuro,19,94888
5775,Regional público,18,94888
5776,Nacional privado futuro,19,95001
5777,Nacional privado,14,95001
5778,Nacional privado,15,95001
5779,Nacional público,16,95001
5780,Regional público,17,95001
5781,Local con ánimo de lucro,24,95001
5782,Local sin ánimo de lucro,21,95001
5783,Nacional privado futuro,19,95015
5784,Nacional público,16,95015
5785,Regional público,17,95015
5786,Nacional privado,14,95015
5787,Nacional privado,15,95015
5788,Nacional privado futuro,19,95025
5789,Nacional público,16,95025
5790,Regional público,17,95025
5791,Nacional privado,14,95025
5792,Nacional privado,15,95025
5793,Nacional privado futuro,19,95200
5794,Nacional público,16,95200
5795,Regional público,17,95200
5796,Nacional privado,14,95200
5797,Nacional privado,15,95200
5798,Nacional privado futuro,28,97001
5799,Nacional privado,14,97001
5800,Nacional privado,22,97001
5801,Nacional público,16,97001
5802,Regional público,18,97001
5803,Local con ánimo de lucro,24,97001
5804,Local sin ánimo de lucro,26,97001
5805,Nacional privado,14,97161
5806,Nacional privado,15,97161
5807,Nacional público,16,97161
5808,Nacional privado futuro,19,97161
5809,Regional público,18,97161
5810,Nacional privado,14,97511
5811,Nacional privado,15,97511
5812,Nacional público,16,97511
5813,Nacional privado futuro,28,97511
5814,Regional público,18,97511
5815,Nacional privado,14,97666
5816,Nacional privado,22,97666
5817,Nacional público,16,97666
5818,Nacional privado futuro,28,97666
5819,Regional público,18,97666
5820,Nacional privado,14,97777
5821,Nacional privado,22,97777
5822,Nacional público,16,97777
5823,Nacional privado futuro,19,97777
5824,Regional público,18,97777
5825,Nacional privado,14,97889
5826,Nacional privado,22,97889
5827,Nacional público,16,97889
5828,Nacional privado futuro,28,97889
5829,Regional público,18,97889
5830,Nacional privado futuro,28,99001
5831,Nacional privado,22,99001
5832,Nacional privado,24,99001
5833,Nacional público,34,99001
5834,Regional público,32,99001
5835,Local con ánimo de lucro,36,99001
5836,Local sin ánimo de lucro,26,99001
5837,Nacional privado,22,99524
5838,Nacional privado,24,99524
5839,Nacional público,34,99524
5840,Nacional privado futuro,28,99524
5841,Regional público,32,99524
5842,Nacional privado,14,99624
5843,Nacional privado,15,99624
5844,Nacional público,34,99624
5845,Nacional privado futuro,19,99624
